owner,Davis Manufaturing,Y4000
Lobbyist,KLP LLC,Y4000
SALES,PLATO SOFTWARE,C5120
INSURANCE AGENT/REAL ESTA,SELF EMPLOYED,J1100
MECHANICAL CONTRACTOR,LUNSETH PLBG & HTG,B3400
MAC NEAL HOSPITAL,,H2100
Ceo/Owner,John Watson Landscape Illumina,G0000
ATTORNEY,NOBLE PROPERTIES,F4000
Owner,Demon Dogs,Y4000
SOLUMBIA HOSPITAL FOR WOM,,J7400
CIVIL E,CLOUGH HARBOUR & ASSOCIATES,B4000
ATTORNEY,NYS ATTORNEY GENERAL,J1200
CORPORATION P,M.A.E. RESOURCES INC.,Y4000
MILLER GLOBAL PROPERTIES,,F4100
CAO,VERITABLE VEGETABLE,Y4000
REALTOR,EWM,Y4000
NEWTON & KIEL SALES,,Y4000
Executive Vice President & Chief Inves,"BRE Properties, Inc",F4100
Dentist,King of Prussia Dental Assoc.,H1400
Manager,The Wilderness Society,JE300
Owner,American Fun Center,Y4000
ATTORNEY,JAMES J KEEFE PC,Y4000
ATTORNEY,CASSIDY & MUELLER,K1000
VIROTEX CORPORATION,,Y4000
OWNER,CAREY AND LEISURE/OWNER,K1000
Loan Officer,First State Bank,F1100
CEO,"Carespring Healthcare, Inc.",H2100
CERTIFIED ENGINEERING INC,,B4300
VICE PRESIDENT FINA,WESTERN COLLEGE,H5200
MFG. REPRESENTATIVE,SELF-EMPLOYED,M0000
VARCO-PRUDEN CO,,Y4000
R.E. BROKER,CLOTFELTER R.E. CO.,F4200
DEPUTY DIRECTO,THE GATES FOUNDATION,X4100
Manager of Haunch of Venison,Haunch of Venison,Y4000
LAUNDRY,SELF,G5500
small business owner,BSC Management Inc,Z9500
ORTHOPEDIC,TWIN CITIES SPINE CENTER,Y4000
LOEB PARTNERS CORPORATION,,J7200
XIT FEEDERS,,A3300
VICE PRESIDENT,QINETIQ TRAINING & SIMULATION,Y4000
Owner,Junco Motor,Y4000
DATANAMICS INC,,Y4000
CO,TANANA VALLEY TELEVISION COMPANY,C2100
BROWN PAVING CO INC,,Y4000
CEO,SIMON AND COMPANY,K2000
CITY PLANNER/ RETIRED,NOT EMPLOYED,Y1000
Company Commander,Us Army,X5000
Real Estate Manger,Jordan Realty,F4000
"HANSON'S MKT INC",,Y4000
CHAIRMAN & CEO,THE MOTORIST GROUP,F3100
EXECUTIVE,FORGE USA,G5600
Engineer,Praxair,Y4000
ANALYST,BELFER MANAGEMENT LLC,F2600
CAMPAIGN MAN,ELIOT SPITZER CAMPAIGN,J7400
TOWN OF PINECREST,,K1000
Physician,PHNA,Y4000
CEO,HIGHER LOGIC,G0000
JENNISON ASSOC,,F2100
STATE,PETRO. MARKETERS ASSN. OF WI,E1170
EXECUTIVE,COX COMMUNICATIONS/EXECUTIVE,C2200
ACTION LABORATORIES,,Y4000
WARNER BROS (ANIMATION),,C2400
CFO,SAN FRANCISCO HEALTH PLAN,X3000
PRESIDENT,LANGFORD CONSTRUCTION CO.,B1500
Manager,Roughneck Supply LLC,Y4000
VICE CHAIRMAN,APPTIS HOLDINGS,Y4000
BICRON ELECTRONICS CO,,Y4000
REAL ESTATE AND FARMER,SELF EMPLOYED,F4000
SECURITIES,GOLDCREST INVESTMENTS,F7000
WEBSTER FINANCIAL,,F0000
Doctor,Bay Care Clinic Emergency Phys.,Y4000
PRIVATE EQUITY INVESTING,APOLLO MANAGEMENT L.P.,F2600
casting director,self,G0000
FLEET BANK - RHODE ISLAND,,F1100
"SAYO, INC.",,Y4000
PARTNER,CATERERS IN THE PARK,Y4000
SR. VICE PRESIDENT,WYNDHAM VACATION OWNERSHIP,T9100
US ARMY,,Z1100
PRESIDENT,NW STRATEGIES INC.,Y4000
Information Requeste,Arthur Andersen,F5100
Owner,Howard Organization Inc.,Y4000
PHYSICIAN,CITY OF NEW YORK,X3000
RESURGENT & TRAINING ASSOCIATES,,Y4000
LEK SCHOENAU & CO INC,,Y4000
WILCO PROPERTIES INC,,E1100
CULPEPPER S D,,L1300
CHEMICAL ENG,EALGEL BLASTONIAN INC.,Y4000
INSURANCE AGENT,RESCHINI AGENCY INC/INSURANCE AGENT,F3400
President,Ire-Tex Corp,Y4000
CONSULTANT,RBC,Y4000
Evaluation Specialis,Aguirra International,Y4000
Manager,Thomson Tax & Accoun,Y4000
TAROLLI ENGINEERING,,Y4000
Attorney,Davies Pearsan,Y4000
Broker,Asher & Keller Group,J5100
SAUNORIS FINANCIAL SERVICES-ILLINOI,,A8000
Prinicipal  Member M,CRW Engineering Group,B4000
THE STUBBINS,,J1100
Actress,Free Reign Inc,Y4000
VOLUNTEER-ACTIVIST,,J7400
owner,A. C. Furniture Inc,G4400
FLECK SALES,,G2850
PRESIDENT,TITAN TRANSPORTATION C.P.,Y4000
PRESIDENT,FRANK MARESCA & ASSOCIATES INC,Y4000
KAR NUT PRODUCTS CO,,G2100
PRESIDENT & CHAIRMA,NCH CORPORATION,M2300
GEOPHYSICIST,HOUSTON ENERGY,E1000
CONTRACTOR,MANAFORT BROTHERS INCORPORATED,B3600
EXECUTIVE,MACK CONSTRUCTION,B1500
BEAN STATION FURNITURE CO,,M4100
CEO,Laurens County Healthcare System,H2100
owner,Southwire Co.,M2200
Administrative manager,The Los Angeles Job Corps Center,Y4000
President & CEO,ABC Bancorp,F1000
FINANCE,"ANACONDA CAPITAL MANAGEMENT, LLC/FI",F2100
management,Jackson & Assoc,G2900
Assistant Controller,GE Infrastructure,M2300
NEW HOPE CRUSHED STONE,,B5100
RACONTEUR,SELF-EMPLOYED,Y4000
HR DIRECTOR,APCO WORLDWIDE INC,T1400
Attorney,Kritzer & Zonies,K1000
OWNER,DOW PIPE & FENCE SUPPLY,Y4000
CEO,REAL SHARE INTERNATIONAL,Y4000
Real Estate Broker,Legacy International,F4200
Clinical Transplant Soci,Walter Reed Army Medical,J7300
Chief Executive Officer,Fresenius Medical Care,H3200
836 BLOOMFIELD ASSOCIATES LP,,F4500
Policy Strategist,"KCopeland,Inc",Y4000
PRESIDENT,MEINEKE MUFFLER,G1200
AYCOS ENTERPRISES LTD.,,Y4000
EXECUT,STEINER BUYING SERVICES INC.,Y4000
OWNER,KINDER CONSTRUCTION,B1500
ATTORNEY,"UNITED TITLE OF LOUISIANA, INC/ATTO",F4300
PRESIDENT/CEO/CTO,"CALCULEX, INC",C5110
JOEL REINSTEIN PA,,J5100
Nurse,Memorial Hospital,H2100
ADAMS OUTDOOR ADVT,,G5230
INFO REQUESTED,OCEANIA TWO CONDO ASSN INC,Y4000
SMALL BUSINESS OWNER (K STREET CONSULT,SELF,G0000
MANAGER,"CES COMPUTER SOLUTIONS, INC",Y4000
Counsel Assigned Com,GE Consumer & Industrial,M2300
Partner,"Valenti, Miller and Trobeck",Y4000
Attorney,SEFSKEY & FROELICH,Y4000
Human Resources,Credit Suisse,F2100
PICKANDS MATHER,,Y4000
PRESID,HOSPITALITY RESTARAUNT GROUP,G2900
FOUNDATION DIRECTOR,ROCKEFELLER FINANCIAL,J7150
GOVE,LARKIN HOFFMAN DALY & LINDGREN,K1000
STERLING PROPERTIES,,F4500
VICE CHAIRMAN,MAJOR BRANDS,G2850
Teacher,High School,J1200
Mortgage Broker,Revoe Mortgage,F4600
ATTIC BABIES,,M3500
THE LTV STEEL CO,,M2100
Jeweler,Michaels Jewelers,G4600
consultant,Smith & Ballard,Y4000
HI-TECH ROCKFALL CONST INC,,B1500
TRUAB FUNERAL HOME INC,,G5400
"Academic Advising, VP",Kaplan University,H5100
Marketing Coordinato,Epstein Becker & Green,K1000
Eureka Information S,President,G0000
Health Insurance Age,Mercer Insurance Group,F3200
EXECUTIVE PASTOR,NBFC,Y4000
IDEAL DATA SOLUTIONS INC,,Y4000
PRESIDENT,BMC INC.,Y4000
JP MORGAN CHASE & CO,,J7300
Stock and Currency T,Self-Employed,Y4000
ATTORNEY,MORRISON & FOERSTER,K2000
Principal,Triangle Real Estate,F4000
VICE-PRESIDENT,"OLAN MILLS, INC.",Y4000
President/ CEO,Rehabilitation Institute,H2100
EXECUTIVE,ANTIQUORUM,Z9500
Physician,New Hoerizons Csb,Y4000
Horse Breeders,Self Employed,A3500
EVENT PLA,VALLEY FORGE CONV. CENTER,Y4000
"Director, Parts & Service","Deister Machine Company, Inc",B5100
LAB DIRECT,MARKHAM WALLACE HOSPITAL,H2100
DECATUR TRANSIT,,Y4000
"SAN FRANCISCO 49'RS",,G6400
UNIVERSITY ADMINISTRATOR,DARTMOUTH COLLEGE,Z9500
OPHTHALMOLOGIST,T. E. BREWINGTON MD PA,H1100
PRESIDENT,HAWKEYE CAPITAL MANAGEMENT LLC/PRES,F2100
ATTORNEY,"ZUKERMAN, DAIKER & LEAR",Y4000
MORRIS AGENCY,,C2400
PRIVATE CONTRACTOR,MVM INC,Y4000
Physician,Oladayo Sanusi,Y4000
Owner,Professional Products & Svc.,Y4000
Executive Director,David & Lucille Packard Foundation,X4100
OCULOPASTIC SURGEON,SELF-EMPLOYED,Y4000
CEO,EMERSON HARDWOODS,A5000
Homemaker,None,E1160
SENIOR ADVISER,CLEAN AIR COOL PLANET,Y4000
ROSSMAN & BAUMBERGER ET AL,,Y4000
Electrical Designer,Fluor Daniel Wms Bros,Z9500
PRESIDENT AND CEO,BRIGHTSOURCE ENERGY,Z9500
Real Estate,"E & F Properties, Inc",F4000
CEO,Charles River Analytics,Z9500
EXECUTIVE VP,"MEARS GROUP, INC.",Y4000
BEANSTALK GROUP,,G5210
INFORMATION REQUESTED PER BEST EFF,INFORMATION REQUESTED PER BEST EFFO,A4000
EXECUTI,PROGRESSIVE ASSOCIATES INC.,Y4000
PHYSICIAN,RHEUMATOLOGY ASSOCIATES OF LONG ISLAND,H1130
GALT FARMS,,A1000
WILLITS DESIGN,,M4000
FINANCE,CAPITAL ONE,F1400
Real Estate Business Owner,"STEWART AGENCY, INC.",Y4000
President Owner,Petty Products,Y4000
Analyst Support,Opoc US,Y4000
Patent Attorney,LDLK & M,Y4000
Contractor,Robinson Electrical,B3200
HENRI D. KAHN INSURANCE/OWNER/ INSU,,F3100
Owner,Self-American Speedy Printing,G0000
PRESIDENT,THIBCO. INC.,Y4000
ROGICA COMMUNICATIONS GRP,,G5210
Contract Monitor,State Of Wisconsin,X3000
SIBR COMPANIES,,Y4000
OWNER,ADAMS FARM,G1200
ATTORNEY,CUMBERLAND TRUST,Y4000
HOMEBUILDER,PARK SQUARE HOMES,B2000
CPA,HICKMAN & ASSOCIATES,Y4000
EXECUTIVE,RIMKUS CONSULTING GROUP,Y4000
Information Requeste,Raeburn,F2700
ORTHMERICA PRODUCTS INC,,Y4000
"MANUFACTURER'S REP.",M.K. SALES,Y4000
PRESIDENT,WORLD WIDE WIRELESS,Y4000
Physician,Spectrum Health,H0000
HOTEL OPERATOR,SELF,Z9500
CEO,Semaphore Corp,C5120
POWER,IOWA ELECTRIC LIGHT,E1600
Sr VP PGR&D,Pfizer Global Research And Developmen,H4300
Senior Policy Advisor,Holland and Knight,J7400
OFF,RAYMOND HINERMAN AND ASSOC PLLC,Y1000
"EVP, Operating & Support Bus","Sears, Roebuck, & Co",G4300
ACCOUNTANT,FERRER & POIROT PC,J1200
CONSULTANT,KMC INC.,Y4000
LINK LAW FIRM/ATTORNEY/ TITLE,,K1000
ACCESS MEDIA ADVISORY LLC/OWNER/CEO,,Y4000
ALMOR CORP,,Y4000
PRESIDENT,WHEELER & KOLB,Y4000
US GOVERNMENT,DISA,Z9500
PRINCIPLE,BKSH,K2000
quality assurance sp,los alamos natl. lab,D4000
C & P SUPPLY,,Y4000
PRINCIPLE,"ORION REAL ESTATE SERVICES, INC.",F4000
PHYSICIAN,SADDLER CLINIC,H1130
RETIRED,MAXWELL LIPTON ROSENBROUGH LIPSCHULTZ,Y4000
Information Requested,dole,G2300
DIRECTOR,STEPTOE & JOHNSON,K1000
SALOMOM BROTHERS,,F2100
Chemist,Newmont,Y4000
CEO,PETRIZZO STRATEGIC,K2000
LOGISTICS CONSUL,ATHEY & ASSOCIATES,Y4000
TRUST SPECIALIST,SELF-EMPLOYED,Y4000
BOLAND MARINE & MFG CO,,Y4000
Owner,Its Our Time Visionaries N Partners,Y4000
MANAGER,PSEG NUCLEAR,E1300
Research Scientis,Fenway Health,Y4000
INVESTOR RELATIONS,D.R. HORTON INC.,B2000
PRESIDENT,PARAMOUNT CONTRACTING,Y4000
GENERAL MGR,THE DAILY NEWS,C1100
"MI- SR VP & CFO, CORP FI",AAA Michigan,T9400
DEPT OF WATER & POWER,,X3000
LEGISLATIVE,REPRESENTATIVE BULLARD,X3000
GOVERNMENT RELATIONS CONSULTANT,CAPITOL LEGISLATIVE STRATEGIES,K2000
THE RADIOLOGY GRP,,H1130
Senior Analyst,Silver Point Capital,F2700
REFRIGERATION ENGINEER,FJR PACIFIC,Y4000
SPECIAL EVENT RENTAL,ALL EVENTS INC.,Y4000
UNEMPLOYED,,T7200
Banker,Citizens Bank of Bluffton,F1200
Business Owner,"Retail Services & Systems, Inc.",Y4000
President,Electro Tech Products,Y4000
President,"Lamb's Chevrolet and Implement",T2300
AMERICAN TYPE CULTURE COLLECTION,,Y4000
BRASHER REA,SELF REAL ESTATE BROKER,F4000
ACCOUNTANT,AP BOOKKEEPING,Y4000
Discover,City First Enterprises,F1000
JUDD ENTERPRISES INC.,,C2400
Director Medicare Services,HMS Holdings Corp,G5200
Owner,Q and Z Enterprises LLC,Y4000
SELF-EMPLOYED/DEVELOPER/INVESTOR,,F4100
PHYSICAL THERAPIST,INTERFACE REHAB INC.,Y4000
STRABALA RAMIREZ & ASSOCIATES,,J7300
CEO,"Dot Foods, Inc",G2910
Senior Vice Presiden,"Cisco Systems, Inc.",Z9500
"SVP, Investor Relations",NRG Energy,E1630
CHIEF MANAGE CARE OFFICER,KINDRED HEALTHCARE,H2100
SMALL  BUSINESS OWNER,MADISON MINERALS INC,Y4000
FINANCIAL CONSULTANT,PFE ADVISORS,Y4000
Physical Therapist Assistant,HCA/West Florida Healthcare,H2100
CEO,FINANCIAL CENTER CREDIT UNION,F1300
"FANNIE FARKLE'S",,G6100
HEALTH SVC RESEARCHER,LOVELACE CLINIC FOUNDATION,Y4000
Principal,"Icey, LLC",Y4000
Principal,Jenkins Hill Consulting Llc,K2000
EXECUTIVE,MERCK & CO.,JE300
CEO,TSI,M9000
ADMINISTRATOR,INFORMATION REQUESTED PER BEST EFFORTS,M2300
RECORDING ARTIST,EJ GLOBAL LLC,C2600
Marketing and Advertising,"Creating Results, LLC",Y4000
Consultant,P A Consultants Llc,Y4000
RESEARCHER,BROOKDALE HOSPITAL,H2100
GENERAL CONTRA,VERMAAS CONSTRUCTION,B1500
Financial Advisor,Fundamental Capital,F2100
JOSEPH J GUSTIN CO,,Y4000
PRESIDENT & CEO,"HEALTH NET, INC.",H3700
Medical Director,Cardio-Diagnostic Services Inc,H1130
ROBERT & BEVERLY LEWSI RACING,,G2850
professor,SUNY Buffalo,J1200
Prestient,Gwp,F4000
,UNIVERSAL TECHNICAL INSTITUTE INC.,H5200
Chairman,The Uhlmann Co.,G2100
PHYSICIAN,UNC HOSPITAL,H1100
Government Affairs,"Johnson, Madigan, Peck, Boland & Stewa",K2000
Psychiatrist,Heartland Regional,Y4000
PUBLISHER,NORTH AMERICAN WINDPOWER,E1500
MINOVA,,Y4000
COUNSEL,LANDAMERICA,F3400
GLASS ARTIST,MCALLEN STAINED GLASS,M7200
Information Requested,,C4000
COMPTROLLER,OPTIMIZED DEVICES ONC,Y4000
Psychiatric Rehab Practitioner,First Resources Corp,Y4000
DIRECTOR OF CORPORATE MARKETING,BLUE CROSS BLUE SHIELD OF MICHIGAN,F3200
EVP HUMAN RESOURCES,HOME BOX OFFICE,C2000
FINANCIAL ANALYST,"ARISTEIA CAPITAL, LLC",Z9500
CONSULTANT,SELF,E5000
ENGINEER,AMAZON,C5140
ING GROUP,,F3100
CONS,NORDSTROM CONTRACTING & CONSUL,Y4000
NICHOLS-DEZENHALL,,Y4000
Mother,N/A,G4600
Managing Parnter,Sterling Partners,J5100
OPERATIONS MANAGE,PANTHEON VENTURES,Y4000
Owner,Kim Walters Od Pa,Y4000
Professor,SUNY Oswego,H5100
LAWYER,KOHLER CO.,B5300
DIRECTING ATTORNEY,"CALIFORNIA RURAL LEGAL ASSISTANCE, INC",Y4000
Writer,Gideon Productions,Y4000
MANAGER,MAMMOTH SKI AREA/MANAGER,Y4000
HAYSLAND CORPORATION,,Y4000
PRUETT PRODUCTIONS,,E1160
PRINCIPAL CONSULTANT,BAE SYSTEMS,D2000
SR. INSPECTOR,SELF-EMPLOYED,Y4000
CEO,REALD,C2400
BRINKS HOME SECURITY,,G5290
President & CEO,LiveWell Colorado,Y4000
Journalist,Self-Employed,T2310
Fire Fighter / EMS,Atlantic City Fire Dept.,L1400
RAINBOW PLAY SYSTEMS,,Y4000
ASAP CAPITAL,,F0000
PHYSICIAN,GI LTD.,Y4000
N/A,THE NORTHEASTERN GROUP,Y4000
"PRES, DIVISION II OPERATIONS",COMMUNITY HEALTH SYSTEMS,H2100
LAWYER,"BARLOW GARSEK SIMON, LLP",Y4000
PRESIDENT,"DOCTOR'S BEST INC.",J1200
PRESIDENT,HYDRO INSTRUMENTS INC.,Y4000
Real Estate Development,"Habit Metro, LLC",F4100
DISTRICT ATTORNEY,YORK COUNTY,X3000
DOCTOR,CARDIO MEDICAL SOLUTIONS,H1130
Pomona Valley Hospital Medical Cent,,H2100
Homemaker,n/a,F2000
CFO,TRU-VAL TUBING,Y4000
THE EDGEWOOD CENTER,,H2200
Attorney,Shandell Blitz & Bookson LP,K1100
EXEC,MCKEE GROUP,B1500
A L LABS INC,,A3000
SELF EMPLOYED/LOCKHEED MARTIN/ENGIN,,D2000
teacher/writer,Lane Comm. College,Z9500
MARIETTA MEDICAL PRACTICE PC,,H1100
Program Officer,The Pegasus Foundation,Y4000
Owner,Mels Ignition Systems,Y4000
First Vice President,M.P. Guinan and Associates,Y4000
Fundraiser,Adam Smith For Congress,Z9500
Production Administr,MJM Creative Services,G5200
PRESIDENT,SHARON PATRICK COMPANY,G5200
ENGINEER,MICROWAVE SOLUTIONS INC.,Y4000
Shift Manager,CVS Pharmacy,G4900
Senior Project Manager,Miller-Valentine Construction,B0500
K V I CORPORATION,,Y4000
ATTORNEY,STEVE PENCE,K1000
ROSE KLEIN AND MARIES,,K1000
BUSINESS EXECUTI,DOUGLAS THEATRE CO,C2900
WILLIAM H DODD ET AL,,Y4000
COTTON PATCH INC,,Y4000
MEDICAL DIRECTOR,"AETNA, INC.",J1100
Information Requeste,Stuber/Parent,C2400
POLITICAL ANALYSIST\,"PRIMARY CONSULTANTS, L.L.C.",Y4000
CEO,MAC TECHNOLOGIES,Y4000
Manager,Garlic Jims,Y4000
C J T J CONSTRUCTION,,B1500
Insurance Sales & Se,Self-Employed,F3100
PHYSICIAN,NE.PRIMARY CARE ASSOCIATES,J1100
CEO,CHRISTY WEBBER LANDSCAPES/CEO,B3600
TREASURER,GLASGOW INC.,B1000
Financial Consultant,A G Edwards & Sons Inc,F2100
UNITED STATE AIR FORCE,,X5000
Self Employed,HRC,Y4000
CONSULTANT,SDA ENTERPRISES INC.,J5100
SR. ACCOUNT SERVICES MANAGER,YESMAIL INTERACTIVE,Y4000
RICHMAN LUNA KICHAVEN & GLUSHON,,Y4000
President,"Star Hydraulics, Inc.",Y4000
Not employed,Not employed,C5000
PRESIDENT,MCWHINNEY ENTERPRISES,Y4000
NETWORK SERVICES NOW,,Y4000
SENIOR VP AND CFO,FLUOR,B1000
Health Services Admi,"Bon Secours Health System, Inc.",H2100
DEVELOPER,ONE CHICAGO CDC,Y4000
WRITER/DIRECTOR,GRACIE STUDIOS,J1200
Hotel Propietor,Whetleigh Corporation,J1200
AL WANG,,Y4000
SMALLWOOD REYNOLDS STE,,Y4000
PERKIOMEN VALLEY PLBG. & HTG. INC.,,B0500
MUJERES LATINAS EN ACCION,PRESIDENT & CEO,G0000
NATL ASSN OF MED EQPMNT SUPPLIERS,,H4100
SOFTWARE ENGINEER,PRIMORDIAL INC.,Y4000
President/CEO,Classic Homes Inc,B2000
Lounge/ Real Estate,Halo/ Mcwilliams Ballard,F4000
OWN,"ROUND-THE-CLOCK RESOURCES, INC.",J1200
PRESIDENT,"PRAIRIE ANALYTICAL SYSTEMS, INC",Y4000
Certified Public Accountant,Pastroff Barja Kelly & Co,J7400
MEMORIAL HOSPITAL & MANOR,,H2100
BUSINESS,REFUSED,G0000
ENGINEER,SIEMENS,C5000
Farmer/Grapegrower,Self employed,A1400
INFO REQUESTED,DYNAQUEST CORP.,C5130
SELF OWNER,JIM JONAS INC,J1100
FINANCE,RBC CAPITAL MARKETS,F2300
CONAGRA,,G2300
"WEIL, GOTSHAL & MANGES LLP",,K1000
PHYSICIA,DARTMOUTH-HITCHCOCK CLINIC,J1200
EXECUTIVE ASSISTANT,"ACCOUNT PROS, INC.",F1420
REAL ESTATE,FLAGLER REAL ESTATE,F4000
REGENT CAPITAL MGT CORP,,F2100
Medical Technology,Dupage County Health Department,Y4000
INVESTOR,"ST CLOUD CAPITAL, LLC",F0000
TULSA,,L1400
DIRECTOR WRITER,SELF,Z9500
PRESIDENT,"BARRY GRAHAM OIL SERVICE, LLC",T6000
Partner,The Womens Health Center Of Jackson,H0000
PROFESSOR,IC2 UT AUSTIN,Y4000
Owner,Tanger Outlet,Y4000
VICE PRES,OR HEALTH & SCIENCE UNIV.,H5100
Editorial Manager,Lexisnexis,C5130
Owner/Founder,DG Smith Enterprises Inc,Y4000
TBW INDUSTRIES INC,,Y4000
TURBO CAM INC,,Y4000
Retired,Self,G5270
ENGINEER,TRANSNUCLEAR INC,Y4000
"PUBLISHER'S R",SOUTHERN TERR. ASSOC.,C1100
BANKER,FIRST NATIONAL BANK  CROSSETT,F1100
COMP BUSINESS SRVC,,Y4000
Retail,Portman Music,Y4000
Real Estate Development,Cathartes Private Investments,J1200
COMPOSER,MUSICAL TRADITIONS,Y4000
RETIRED,RETIRED - WILMINGTON FRIENDS SCHOOL,J1200
LAWYER,LAW OFFICE OF KATZ & GREEN,K1000
DILLARD CONSTRUCTION,,B1000
VP,HENDRY CORPORATION,Y4000
Information Required,Information Required,X1200
Engineer,"Adelpha Systems, LLC",C5130
"Partner, Global Dirrector of Markets",Ernst & Young,F5100
ANESTHESIOLOGIST,PRESBUTERIAN ANESTHESIA ASSOCIATES,H1130
MD,Oxford Hills Internal Medicine,F3100
UNILEVER US INC,,J7150
Health Care Division Director,SEIU Local 250,LG300
LUNA FORD-MERCURY,,T2300
RANSON REALTY,,F4200
SCOTT FETZER CO,,M5000
Filmmaker,Rambo World Productions,Y4000
OWNER,RED LINE SPORTS INC.,M3600
Administrator,"Home Health Professionals, Inc.",H3100
LAWY,SELF EMPLOY. -MCKINNIS & SCOTT,J9000
TRAVEL NETWORKING SERVICES,,Y4000
Theatrical Manager,"Touralot, LP",Y4000
COMMERCIAL & MARINE INS. BROKERS IN,,Y4000
FRENCH PROFESSOR,UNIVERSITY OF THE INCARNATE WORD,H5100
PARTNER,"JAECKLE FLEISCHMANN & MUGEL, LLP",K1000
RETIRED WINEMAKER,WINDWARD VINEYARD,G2820
Maker/Fiberglass Tub,Am. Fiberglass Prod.,M7200
NATIONAL ASSOCIATES INC,,Y4000
ULTIMATE SOLUTIONS INC,,Y4000
SENIOR VICE PRESIDEN,PJ MECHANICAL CORP.,B3400
PHYSICIAN,UNIVERSITY CARDIOTHORACIC SURGICAL ASS,H1130
CELADON TRUCKING SERVICES INC,,T3100
Principal & COO,"Blue Crest Newport, LLC",Y4000
AXFMAYER ADSUAR MUNIZ & GOYCO,,K1000
PRESIDENT/CEO,SANSI NORTH AMERICA,Y4000
DUPONT AEROSPACE COMPANY INC,,D2000
administrator/owner,Gamble Guest Care,H2200
SHEPHERD CLOTHING CO,,Y4000
CITY OF FEDERAL WAY,,X3000
SOFTWARE DESIGNER,CME GROUP/SOFTWARE DESIGNER,F2400
FAHNESTOCK & COMPANY INC,,F2100
OWNER,DAVIS CHEVROLET,T2300
Consultant,Kemg LLP,J7400
OWNER,ANIMIX,Y4000
Wife and Mother Of Four,None,Y4000
SELF,WINDOW EXPRESS,Y4000
PUBLICATION & GENERAL MGMT I,,Y4000
INDUSTRIAL PIPING AND SHEET ME,,Y4000
INS,"INSURANCE PARTNERS AGENCY, INC.",F3100
Insurance Agent,The Joseph S Hills Agcy Inc,F3100
NORTHRUP G CORP,,D2000
Executive,ADVEN Capital Partners,E1210
MUSIC STORE OWNER,SELF,G4600
ATTORNEY,"POMERANTZ, HAUDEK, GROSSMAN & GROSS",K1000
Drafts Person,William M. Smith & Assocations,Y4000
CORPORATION IV HOLDINGS,,Y4000
SHANNAHAN SMITH SCALONE & STIPANOU,,G1300
Attorney,Winnebago Inds.,Y4000
charity,Buhl Foundation,J1100
Auditor,Buchanan County,J7400
CEO,USEFUL TECHNOLOGY CORP.,Y4000
SENIOR VP,HALLIBURTON,E1150
Regional Vice President,NTT America,F2500
COO,ROCK VENTURES LLC,G5000
FINANCIAL MANAGER,UNITED STATES COURTS,X3200
DEVELOPER,TOTTEN TOWER,Y4000
Co-Manager,Pioneer Title Insurance,F4300
FREEDMAN & AREDDA,,Y4000
STRUTZ LEVETT INVEST & HOLDING CO,,F4200
POST NEWSWEEK CABLE CO,,C2200
PRESIDENT,"GELLER & COMPANY, LLC",F5000
PHARMACIST,VA,X3000
Executive,Herff Jones,M3400
OWNER,PESA ENTERPRISES,Y4000
OFFICE MANAGER,DOYLESTOWN VETERINARIAN HOSPITAL,A4500
RADIOLOGIST,CAROLINA REGIONAL RADIOLOGY,H1130
SENIOR POLICY DIRECTOR,"BROWNSTEIN, HYATT, FARBER, SCHRECK",K1000
President,"Tonio Burgos & Assoc., Inc.",K2000
Attorney,Drinker Biddle And R,K1000
V.P.,FARMERS ALLIANCE MUT. INS. CO,Y0000
CHIEF EXEC,BAD BOYS BAIL BONDS INC.,G5000
CONSULTANT,ICOR PARTNERS,Y4000
DORSETT INDUSTRIES LP,,Y4000
DOCTOR,BEST EFFORT,Y2000
nurse practioner,none,K1000
President and CEO,"Orange and Rockland Utilities,",E1140
H.V.A.C. CONTRACTOR,CONTRACT SERVICE & SUPPLY INC.,Y4000
CHIEF FINANCIAL OFFICER,KOCH FERTILIZER LLC/CHIEF FINANCIAL,E1160
VICE PRESI,JIM COLEMAN COMPANY INC.,Y4000
Process Engineer,American Electric Power,E1600
Practice Administrator,Al Allergy & Asthma Clinic,H1130
PROFESSIONAL PMP MTE,,F4500
ADMINISTRATOR,CHALLENGE,Y4000
DIABETES EDUCATOR,THE AUSTIN GROUP,Y4000
Chairman Emeritus,"Manpower, Inc.",G5250
Attorney,Not Currently Employed,F2100
President and CEO,Progress Bank,F1100
PHYS,PRAINIC THORREAU AND CARD. SUR,H1100
Ceo,Wealth Management Group,J1100
ANESTHESIOLOGIST,MIDWEST PHYSICIAN ANESTHESIA SERVICES,H1130
Dir Acctg Opers & Reporting,"Air Products and Chemicals, Inc.",M1000
President,"Financial Service Group, Inc",F2000
President & CEO,"The Women's Foodservice Forum",G2900
GENESIS HEALTH CARE INC,,H0000
"SMITH, CLARK, DELEDIE, MUELLER & KO",,K1000
VICE PRESIDENT,COMTRADE,Z9500
PIEROTTI MOTORS INC,,T2300
SENIOR VICE PRESIDE,DELTA AIR LINES,T1100
Operations Manager,Fidelity Exploration & Production,E1620
BUSINESS OWN,BRADLEY PETROLEUM INC.,E1170
teacher,Mat Su School DIstrict,X3500
PRESIDENT,CENTRAL MAINE TOYOTA,T2310
TEACHER,LA PINE SCHOOL DISTRICT,X3500
Chairman,Swiss Colony,Y4000
PRESIDENT & CEO,MAFCO WORLDWIDE CORP.,M3300
