Trump	Clinton	Johnson	Other	Undecided	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
3.0	89.0	2.0	3.0	2.0	quinnipiac-25995	Quinnipiac	2016-10-05	2016-10-06	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters - Democrat			Live Phone	Nonpartisan	None
87.0	5.0	5.0	1.0	2.0	quinnipiac-25995	Quinnipiac	2016-10-05	2016-10-06	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters - Republican			Live Phone	Nonpartisan	None
32.0	46.0	10.0	8.0	4.0	quinnipiac-25995	Quinnipiac	2016-10-05	2016-10-06	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters - independent			Live Phone	Nonpartisan	None
44.0	50.0		1.0	5.0	quinnipiac-25995	Quinnipiac	2016-10-05	2016-10-06	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	1064	3.0	Live Phone	Nonpartisan	None
4.0	95.0		0.0	1.0	quinnipiac-25995	Quinnipiac	2016-10-05	2016-10-06	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters - Democrat			Live Phone	Nonpartisan	None
91.0	5.0		1.0	2.0	quinnipiac-25995	Quinnipiac	2016-10-05	2016-10-06	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters - Republican			Live Phone	Nonpartisan	None
37.0	57.0		0.0	5.0	quinnipiac-25995	Quinnipiac	2016-10-05	2016-10-06	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters - independent			Live Phone	Nonpartisan	None
35.0	45.0	7.0	2.0	10.0	lucid-the-times-picayune-26461	Lucid/The Times-Picayune	2016-10-04	2016-10-06		Likely Voters	1364		Internet	Nonpartisan	None
42.0	43.0	7.0	4.0	4.0	rasmussen-25993	Rasmussen	2016-10-04	2016-10-06	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters	1500	2.5	IVR/Online	Nonpartisan	None
12.0	82.0	2.0	3.0	1.0	rasmussen-25993	Rasmussen	2016-10-04	2016-10-06	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - Democrat			IVR/Online	Nonpartisan	None
76.0	13.0	5.0	1.0	4.0	rasmussen-25993	Rasmussen	2016-10-04	2016-10-06	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - Republican			IVR/Online	Nonpartisan	None
41.0	29.0	14.0	8.0	8.0	rasmussen-25993	Rasmussen	2016-10-04	2016-10-06	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - independent			IVR/Online	Nonpartisan	None
42.0	44.0	6.0	3.0	5.0	fox-25998	FOX	2016-10-03	2016-10-06		Likely Voters	896	3.0	Live Phone	Nonpartisan	None
3.0	87.0	4.0	4.0	3.0	fox-25998	FOX	2016-10-03	2016-10-06		Likely Voters - Democrat		5.0	Live Phone	Nonpartisan	None
84.0	4.0	6.0	1.0	5.0	fox-25998	FOX	2016-10-03	2016-10-06		Likely Voters - Republican		5.0	Live Phone	Nonpartisan	None
39.0	35.0	11.0	8.0	7.0	fox-25998	FOX	2016-10-03	2016-10-06		Likely Voters - independent		7.0	Live Phone	Nonpartisan	None
44.0	48.0		1.0	7.0	fox-25998	FOX	2016-10-03	2016-10-06		Likely Voters	896	3.0	Live Phone	Nonpartisan	None
4.0	91.0		0.0	5.0	fox-25998	FOX	2016-10-03	2016-10-06		Likely Voters - Democrat		5.0	Live Phone	Nonpartisan	None
87.0	8.0		1.0	4.0	fox-25998	FOX	2016-10-03	2016-10-06		Likely Voters - Republican		5.0	Live Phone	Nonpartisan	None
42.0	40.0		3.0	15.0	fox-25998	FOX	2016-10-03	2016-10-06		Likely Voters - independent		7.0	Live Phone	Nonpartisan	None
47.0	48.0		6.0		upi-cvoter-26006	UPI/CVOTER	2016-09-30	2016-10-06		Likely Voters	1250	3.0	Internet	Nonpartisan	None
35.0	47.0	7.0	2.0	9.0	lucid-the-times-picayune-26460	Lucid/The Times-Picayune	2016-10-03	2016-10-05		Likely Voters	447		Internet	Nonpartisan	None
43.0	41.0	8.0	5.0	4.0	rasmussen-25992	Rasmussen	2016-10-03	2016-10-05	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters	1500	2.5	IVR/Online	Nonpartisan	None
15.0	77.0	3.0	3.0	2.0	rasmussen-25992	Rasmussen	2016-10-03	2016-10-05	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - Democrat			IVR/Online	Nonpartisan	None
77.0	12.0	4.0	2.0	4.0	rasmussen-25992	Rasmussen	2016-10-03	2016-10-05	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - Republican			IVR/Online	Nonpartisan	None
40.0	28.0	18.0	9.0	5.0	rasmussen-25992	Rasmussen	2016-10-03	2016-10-05	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - independent			IVR/Online	Nonpartisan	None
47.0	47.0		5.0		upi-cvoter-26005	UPI/CVOTER	2016-09-29	2016-10-05		Likely Voters	1257	3.0	Internet	Nonpartisan	None
37.0	45.0	6.0	3.0	9.0	lucid-the-times-picayune-26459	Lucid/The Times-Picayune	2016-10-02	2016-10-04		Likely Voters	451		Internet	Nonpartisan	None
42.0	41.0	8.0	4.0	3.0	rasmussen-25968	Rasmussen	2016-10-02	2016-10-04	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters	1500	2.0	IVR/Online	Nonpartisan	None
13.0	77.0	4.0	3.0	3.0	rasmussen-25968	Rasmussen	2016-10-02	2016-10-04	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - Democrat			IVR/Online	Nonpartisan	None
78.0	10.0	4.0	4.0	4.0	rasmussen-25968	Rasmussen	2016-10-02	2016-10-04	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - Republican			IVR/Online	Nonpartisan	None
39.0	32.0	17.0	8.0	4.0	rasmussen-25968	Rasmussen	2016-10-02	2016-10-04	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - independent			IVR/Online	Nonpartisan	None
48.0	47.0		5.0		upi-cvoter-26004	UPI/CVOTER	2016-09-28	2016-10-04		Likely Voters	1274	3.0	Internet	Nonpartisan	None
38.0	45.0	5.0	3.0	9.0	lucid-the-times-picayune-26458	Lucid/The Times-Picayune	2016-10-01	2016-10-03		Likely Voters	424		Internet	Nonpartisan	None
40.0	43.0	5.0	5.0	7.0	yougov-economist-25893	YouGov/Economist	2016-10-01	2016-10-03	If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?	Registered Voters	1055		Internet	Nonpartisan	None
8.0	84.0	2.0	2.0	5.0	yougov-economist-25893	YouGov/Economist	2016-10-01	2016-10-03	If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?	Registered Voters - Democrat	415		Internet	Nonpartisan	None
85.0	5.0	4.0	2.0	4.0	yougov-economist-25893	YouGov/Economist	2016-10-01	2016-10-03	If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?	Registered Voters - Republican	255		Internet	Nonpartisan	None
36.0	35.0	7.0	10.0	11.0	yougov-economist-25893	YouGov/Economist	2016-10-01	2016-10-03	If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?	Registered Voters - independent	385		Internet	Nonpartisan	None
43.0	48.0		8.0	1.0	yougov-economist-25893	YouGov/Economist	2016-10-01	2016-10-03		Registered Voters	1055		Internet	Nonpartisan	None
8.0	88.0		4.0	0.0	yougov-economist-25893	YouGov/Economist	2016-10-01	2016-10-03		Registered Voters - Democrat	415		Internet	Nonpartisan	None
90.0	7.0		2.0	1.0	yougov-economist-25893	YouGov/Economist	2016-10-01	2016-10-03		Registered Voters - Republican	255		Internet	Nonpartisan	None
41.0	41.0		15.0	2.0	yougov-economist-25893	YouGov/Economist	2016-10-01	2016-10-03		Registered Voters - independent	385		Internet	Nonpartisan	None
41.0	42.0	9.0	4.0	4.0	rasmussen-25967	Rasmussen	2016-09-29	2016-10-03	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters	1500	2.5	IVR/Online	Nonpartisan	None
12.0	77.0	5.0	3.0	3.0	rasmussen-25967	Rasmussen	2016-09-29	2016-10-03	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - Democrat			IVR/Online	Nonpartisan	None
76.0	10.0	7.0	3.0	4.0	rasmussen-25967	Rasmussen	2016-09-29	2016-10-03	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - Republican			IVR/Online	Nonpartisan	None
39.0	33.0	15.0	7.0	6.0	rasmussen-25967	Rasmussen	2016-09-29	2016-10-03	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - independent			IVR/Online	Nonpartisan	None
37.0	44.0		9.0	9.0	ipsos-reuters-25960	Ipsos/Reuters	2016-09-29	2016-10-03	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters	1239	3.2	Internet	Nonpartisan	None
7.0	84.0		5.0	5.0	ipsos-reuters-25960	Ipsos/Reuters	2016-09-29	2016-10-03	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters - Democrat			Internet	Nonpartisan	None
74.0	11.0		8.0	7.0	ipsos-reuters-25960	Ipsos/Reuters	2016-09-29	2016-10-03	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters - Republican			Internet	Nonpartisan	None
29.0	16.0		29.0	25.0	ipsos-reuters-25960	Ipsos/Reuters	2016-09-29	2016-10-03	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters - independent			Internet	Nonpartisan	None
36.0	42.0	8.0	5.0	8.0	ipsos-reuters-25960	Ipsos/Reuters	2016-09-29	2016-10-03	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters	1239	3.2	Internet	Nonpartisan	None
7.0	81.0	3.0	5.0	5.0	ipsos-reuters-25960	Ipsos/Reuters	2016-09-29	2016-10-03	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters - Democrat			Internet	Nonpartisan	None
72.0	9.0	8.0	4.0	6.0	ipsos-reuters-25960	Ipsos/Reuters	2016-09-29	2016-10-03	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters - Republican			Internet	Nonpartisan	None
28.0	17.0	27.0	12.0	16.0	ipsos-reuters-25960	Ipsos/Reuters	2016-09-29	2016-10-03	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters - independent			Internet	Nonpartisan	None
49.0	47.0		4.0		upi-cvoter-26003	UPI/CVOTER	2016-09-27	2016-10-03		Likely Voters	1275	3.0	Internet	Nonpartisan	None
39.0	44.0	6.0	2.0	10.0	lucid-the-times-picayune-26457	Lucid/The Times-Picayune	2016-09-30	2016-10-02		Likely Voters	480		Internet	Nonpartisan	None
39.0	46.0			16.0	morning-consult-25827	Morning Consult	2016-09-30	2016-10-02	If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters	1778	2.0	Internet	Nonpartisan	None
9.0	85.0			6.0	morning-consult-25827	Morning Consult	2016-09-30	2016-10-02	If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters - Democrat	711		Internet	Nonpartisan	None
80.0	8.0			12.0	morning-consult-25827	Morning Consult	2016-09-30	2016-10-02	If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters - Republican	552		Internet	Nonpartisan	None
36.0	32.0			32.0	morning-consult-25827	Morning Consult	2016-09-30	2016-10-02	If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters - independent	515		Internet	Nonpartisan	None
36.0	42.0	9.0	3.0	10.0	morning-consult-25827	Morning Consult	2016-09-30	2016-10-02	If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein, for whom would you vote?	Likely Voters	1778	2.0	Internet	Nonpartisan	None
9.0	81.0	4.0	2.0	4.0	morning-consult-25827	Morning Consult	2016-09-30	2016-10-02	If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein, for whom would you vote?	Likely Voters - Democrat	711		Internet	Nonpartisan	None
77.0	7.0	7.0	1.0	8.0	morning-consult-25827	Morning Consult	2016-09-30	2016-10-02	If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein, for whom would you vote?	Likely Voters - Republican	552		Internet	Nonpartisan	None
30.0	25.0	19.0	7.0	19.0	morning-consult-25827	Morning Consult	2016-09-30	2016-10-02	If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein, for whom would you vote?	Likely Voters - independent	515		Internet	Nonpartisan	None
41.0	47.0	3.0	4.0	5.0	public-religion-research-institute-the-atlantic-25980	Public Religion Research Institute/The Atlantic	2016-09-28	2016-10-02		Likely Voters	609		Live Phone	Nonpartisan	None
40.0	43.0	8.0	4.0	5.0	rasmussen-25966	Rasmussen	2016-09-28	2016-10-02	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters	1500	2.5	IVR/Online	Nonpartisan	None
9.0	80.0	4.0	2.0	3.0	rasmussen-25966	Rasmussen	2016-09-28	2016-10-02	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - Democrat			IVR/Online	Nonpartisan	None
78.0	11.0	6.0	1.0	4.0	rasmussen-25966	Rasmussen	2016-09-28	2016-10-02	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - Republican			IVR/Online	Nonpartisan	None
38.0	32.0	15.0	8.0	8.0	rasmussen-25966	Rasmussen	2016-09-28	2016-10-02	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - independent			IVR/Online	Nonpartisan	None
